ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-12-23,118.31515243512116,112.6223002221067,150.80359224545103,118.31515243512116,118.31515243512116,13.8068294468256,13.8068294468256,13.8068294468256,3.4712461141178674,3.4712461141178674,3.4712461141178674,10.335583332707733,10.335583332707733,10.335583332707733,0.0,0.0,0.0,132.12198188194677
2022-12-28,118.44175787624509,110.41662851603476,147.0797119744428,118.44175787624509,118.44175787624509,9.325061665142588,9.325061665142588,9.325061665142588,3.269522343388039,3.269522343388039,3.269522343388039,6.055539321754548,6.055539321754548,6.055539321754548,0.0,0.0,0.0,127.76681954138768
2022-12-30,118.49240005269468,107.893362361614,147.4098378023172,118.49240005269468,118.49240005269468,8.186696626463682,8.186696626463682,8.186696626463682,3.47124611410492,3.47124611410492,3.47124611410492,4.715450512358762,4.715450512358762,4.715450512358762,0.0,0.0,0.0,126.67909667915836
2023-01-04,118.59984041445352,104.92095038303943,143.02929712993446,118.59984041445352,118.59984041445352,5.978909532794048,5.978909532794048,5.978909532794048,3.269522343389554,3.269522343389554,3.269522343389554,2.7093871894044943,2.7093871894044943,2.7093871894044943,0.0,0.0,0.0,124.57874994724757
2023-01-06,118.64281655915707,106.06274031526065,144.44039802489988,118.64281655915707,118.64281655915707,5.8922248492627265,5.8922248492627265,5.8922248492627265,3.471246114112499,3.471246114112499,3.471246114112499,2.4209787351502277,2.4209787351502277,2.4209787351502277,0.0,0.0,0.0,124.5350414084198
2023-01-09,118.7072807762124,102.64289288388677,140.45502560706547,118.7072807762124,118.7072807762124,1.9347613881615253,1.9347613881615253,1.9347613881615253,-0.4100839399341632,-0.4100839399341632,-0.4100839399341632,2.3448453280956882,2.3448453280956882,2.3448453280956882,0.0,0.0,0.0,120.64204216437392
2023-01-11,118.75025692091594,105.75658076433281,143.81711990957632,118.75025692091594,118.75025692091594,5.646059735206189,5.646059735206189,5.646059735206189,3.2695223433969445,3.2695223433969445,3.2695223433969445,2.376537391809245,2.376537391809245,2.376537391809245,0.0,0.0,0.0,124.39631665612214
2023-01-13,118.79323306561949,105.16300617619979,143.66293175295021,118.79323306561949,118.79323306561949,5.7992093954559,5.7992093954559,5.7992093954559,3.471246114120077,3.471246114120077,3.471246114120077,2.3279632813358226,2.3279632813358226,2.3279632813358226,0.0,0.0,0.0,124.5924424610754
2023-01-16,118.8576972826748,101.34428488062379,138.76074000917478,118.8576972826748,118.8576972826748,1.4159616454930746,1.4159616454930746,1.4159616454930746,-0.4100839399534653,-0.4100839399534653,-0.4100839399534653,1.8260455854465396,1.8260455854465396,1.8260455854465396,0.0,0.0,0.0,120.27365892816788
2023-02-01,119.20150644030318,88.66049048153306,124.67959223488904,119.20150644030318,119.20150644030318,-12.398425806525257,-12.398425806525257,-12.398425806525257,3.2695223433947476,3.2695223433947476,3.2695223433947476,-15.667948149920003,-15.667948149920003,-15.667948149920003,0.0,0.0,0.0,106.80308063377792
2023-02-03,119.2440577574935,84.33346334750533,123.39098832252922,119.2440577574935,119.2440577574935,-15.060847378882395,-15.060847378882395,-15.060847378882395,3.4712461141139412,3.4712461141139412,3.4712461141139412,-18.53209349299633,-18.53209349299633,-18.53209349299633,0.0,0.0,0.0,104.1832103786111
2023-02-06,119.30788473327898,78.42320240643902,115.67434607205074,119.30788473327898,119.30788473327898,-22.529862452374648,-22.529862452374648,-22.529862452374648,-0.4100839399375568,-0.4100839399375568,-0.4100839399375568,-22.119778512437087,-22.119778512437087,-22.119778512437087,0.0,0.0,0.0,96.77802228090434
2023-02-08,119.35043605046928,79.0993482689617,117.62418493989165,119.35043605046928,119.35043605046928,-20.565176618934412,-20.565176618934412,-20.565176618934412,3.2695223433899536,3.2695223433899536,3.2695223433899536,-23.834698962324367,-23.834698962324367,-23.834698962324367,0.0,0.0,0.0,98.78525943153487
2023-02-10,119.39298736765961,78.1863547139638,116.88531679051461,119.39298736765961,119.39298736765961,-21.42330349180172,-21.42330349180172,-21.42330349180172,3.47124611412152,3.47124611412152,3.47124611412152,-24.89454960592324,-24.89454960592324,-24.89454960592324,0.0,0.0,0.0,97.9696838758579
2023-02-13,119.45681434344509,74.65623142227297,112.90118290711374,119.45681434344509,119.45681434344509,-25.584686613853584,-25.584686613853584,-25.584686613853584,-0.41008393993225434,-0.41008393993225434,-0.41008393993225434,-25.17460267392133,-25.17460267392133,-25.17460267392133,0.0,0.0,0.0,93.87212772959151
2023-02-15,119.49936566063542,78.83549694658795,117.33088420107674,119.49936566063542,119.49936566063542,-21.24890992556156,-21.24890992556156,-21.24890992556156,3.2695223433977767,3.2695223433977767,3.2695223433977767,-24.518432268959337,-24.518432268959337,-24.518432268959337,0.0,0.0,0.0,98.25045573507386
2023-02-24,119.69084658799183,87.83462289179984,126.719311608739,119.69084658799183,119.69084658799183,-12.772976298400064,-12.772976298400064,-12.772976298400064,3.4712461141180686,3.4712461141180686,3.4712461141180686,-16.244222412518138,-16.244222412518138,-16.244222412518138,0.0,0.0,0.0,106.91787028959176
2023-02-27,119.75467356377729,86.91758391874365,125.79472314829763,119.75467356377729,119.75467356377729,-13.514963732675081,-13.514963732675081,-13.514963732675081,-0.41008393993977815,-0.41008393993977815,-0.41008393993977815,-13.104879792735302,-13.104879792735302,-13.104879792735302,0.0,0.0,0.0,106.2397098311022
2023-03-01,119.7966299603327,92.16369823204018,129.64578008917607,119.7966299603327,119.7966299603327,-8.034501845692803,-8.034501845692803,-8.034501845692803,3.2695223433881893,3.2695223433881893,3.2695223433881893,-11.304024189080991,-11.304024189080991,-11.304024189080991,0.0,0.0,0.0,111.76212811463989
2023-03-03,119.83858635688809,94.13506005992168,132.45965571118987,119.83858635688809,119.83858635688809,-6.360820535948582,-6.360820535948582,-6.360820535948582,3.4712461141153836,3.4712461141153836,3.4712461141153836,-9.832066650063966,-9.832066650063966,-9.832066650063966,0.0,0.0,0.0,113.47776582093951
2023-03-06,119.9015209517212,91.90655988753159,131.1266162604919,119.9015209517212,119.9015209517212,-8.720328632410004,-8.720328632410004,-8.720328632410004,-0.410083939940951,-0.410083939940951,-0.410083939940951,-8.310244692469054,-8.310244692469054,-8.310244692469054,0.0,0.0,0.0,111.1811923193112
2023-03-08,119.94347734827659,96.5108245177944,135.23814554017093,119.94347734827659,119.94347734827659,-4.465776329816427,-4.465776329816427,-4.465776329816427,3.2695223433960114,3.2695223433960114,3.2695223433960114,-7.735298673212439,-7.735298673212439,-7.735298673212439,0.0,0.0,0.0,115.47770101846017
2023-03-10,119.985433744832,96.57715349688455,135.2711804314346,119.985433744832,119.985433744832,-3.9832137986889773,-3.9832137986889773,-3.9832137986889773,3.4712461141127,3.4712461141127,3.4712461141127,-7.454459912801678,-7.454459912801678,-7.454459912801678,0.0,0.0,0.0,116.00221994614301
2023-03-13,120.04836833966507,92.88960880416221,131.46260787789868,120.04836833966507,120.04836833966507,-7.8266059898904174,-7.8266059898904174,-7.8266059898904174,-0.4100839399356483,-0.4100839399356483,-0.4100839399356483,-7.416522049954769,-7.416522049954769,-7.416522049954769,0.0,0.0,0.0,112.22176234977465
2023-03-15,120.09032473622048,98.00036335906933,134.4809783484307,120.09032473622048,120.09032473622048,-4.2512369683634725,-4.2512369683634725,-4.2512369683634725,3.269522343391218,3.269522343391218,3.269522343391218,-7.5207593117546905,-7.5207593117546905,-7.5207593117546905,0.0,0.0,0.0,115.83908776785701
